UserID,ItemID, Rating,DrivingStyle,landscape,mood,naturalphenomena ,RoadType,sleepiness,trafficConditions,weather
1008,759,0,relaxed driving,,,,,,,
1008,739,1,relaxed driving,,,,,,,
1008,261,3,relaxed driving,,,,,,,
1008,689,4,relaxed driving,,,,,,,
1008,274,2,relaxed driving,,,,,,,
1008,750,0,,,,,,,,
1008,759,1,,,,,,,,
1008,255,3,,,,,,,,
1008,295,3,,,,,,,,
1008,273,0,,,,,,,,
1008,746,3,,,,,,,,
1008,261,2,,,,,,,,
1008,285,1,,,,,,,,
1008,684,2,,,,,,,,
1008,689,4,,,,,,,,
1008,701,1,,,,,,,,
1008,270,2,,,,,,,,
1008,761,1,,,,,,,,
1008,739,1,,,,,,,,
1008,283,4,,,,,,,,
1008,727,2,,,,,,,,
1008,274,1,,,,,,,,
1008,291,3,,,,,,,,
1008,691,1,,,,,,,,
1008,281,3,,,,,,,,
1008,695,1,,,,,,,,
1008,711,1,,,,,,,,
1008,721,1,,,,,,,,
1008,693,1,,,,,,,,
1008,264,2,,,,,,,,
1009,286,3,,,,,,,,sunny
1009,276,4,,,,,,,,sunny
1009,277,4,,,,,,,,sunny
1009,262,5,,,,,,,,sunny
1009,743,2,,,,,,,,sunny
1009,706,3,,,,,,,,sunny
1009,679,2,,,,,,,,sunny
1009,762,1,,,,,,,,sunny
1009,754,2,,,,,,,,sunny
1009,701,1,,,,,,,,sunny
1009,292,3,,,,,,,,snowing
1009,282,1,,,,,,,,snowing
1009,293,1,,,,,,,,snowing
1009,251,5,,,,,,,,snowing
1009,684,2,,,,,,,,snowing
1009,740,2,,,,,,,,snowing
1009,676,1,,,,,,,,snowing
1009,283,2,,,,,,,,rainy
1009,251,4,,,,,,,,rainy
1009,741,2,,,,,,,,rainy
1009,291,3,,,,,,,,cloudy
1009,288,2,,,,,,,,cloudy
1009,263,3,,,,,,,,cloudy
1009,250,4,,,,,,,,cloudy
1009,270,1,,,,,,,,cloudy
1009,249,4,,,,,,,,cloudy
1009,273,5,,,,,,,,cloudy
1009,713,1,,,,,,,,cloudy
1009,684,3,,,,,,,,cloudy
1009,741,2,,,,,,,,cloudy
1009,288,3,,,,,,,traffic jam,
1009,281,1,,,,,,,traffic jam,
1009,249,5,,,,,,,traffic jam,
1009,724,2,,,,,,,traffic jam,
1009,715,1,,,,,,,traffic jam,
1009,273,4,,,,,,,traffic jam,
1009,714,1,,,,,,,traffic jam,
1009,680,1,,,,,,,traffic jam,
1009,752,1,,,,,,,traffic jam,
1009,707,1,,,,,,,traffic jam,
1009,692,1,,,,,,,traffic jam,
1009,739,1,,,,,,,traffic jam,
1009,283,2,,,,,,,lots of cars,
1009,724,3,,,,,,,lots of cars,
1009,676,1,,,,,,,lots of cars,
1009,740,1,,,,,,,lots of cars,
1009,714,1,,,,,,,lots of cars,
1009,253,5,,,,,,,lots of cars,
1009,292,3,,,,,,,free road,
1009,267,3,,,,,,,free road,
1009,286,2,,,,,,,free road,
1009,274,4,,,,,,,free road,
1009,751,2,,,,,,,free road,
1009,278,1,,,,,,,free road,
1009,285,2,,,,,,,free road,
1009,267,2,,,,,,sleepy,,
1009,266,2,,,,,,sleepy,,
1009,268,1,,,,,,sleepy,,
1009,271,1,,,,,,sleepy,,
1009,270,1,,,,,,sleepy,,
1009,249,4,,,,,,sleepy,,
1009,253,4,,,,,,sleepy,,
1009,689,1,,,,,,sleepy,,
1009,274,4,,,,,,awake,,
1009,267,3,,,,,,awake,,
1009,254,5,,,,,,awake,,
1009,749,3,,,,,,awake,,
1009,269,2,,,,,,awake,,
1009,678,2,,,,,,awake,,
1009,255,4,,,,,,awake,,
1009,273,5,,,,,,awake,,
1009,732,1,,,,,,awake,,
1009,286,1,,,,,serpentine,,,
1009,274,3,,,,,serpentine,,,
1009,274,4,,,,,serpentine,,,
1009,262,3,,,,,serpentine,,,
1009,269,2,,,,,serpentine,,,
1009,715,1,,,,,serpentine,,,
1009,255,3,,,,,serpentine,,,
1009,684,3,,,,,serpentine,,,
1009,690,2,,,,,serpentine,,,
1009,291,3,,,,,highway,,,
1009,271,1,,,,,highway,,,
1009,270,1,,,,,highway,,,
1009,751,3,,,,,highway,,,
1009,715,1,,,,,highway,,,
1009,706,3,,,,,highway,,,
1009,697,2,,,,,highway,,,
1009,759,1,,,,,highway,,,
1009,725,1,,,,,highway,,,
1009,716,1,,,,,highway,,,
1009,292,3,,,,,city,,,
1009,272,2,,,,,city,,,
1009,293,1,,,,,city,,,
1009,293,1,,,,,city,,,
1009,274,5,,,,,city,,,
1009,724,2,,,,,city,,,
1009,690,2,,,,,city,,,
1009,743,1,,,,,city,,,
1009,296,1,,,,,city,,,
1009,707,1,,,,,city,,,
1009,692,2,,,,,city,,,
1009,282,2,,,,night,,,,
1009,284,2,,,,night,,,,
1009,294,3,,,,night,,,,
1009,263,4,,,,night,,,,
1009,679,3,,,,night,,,,
1009,255,4,,,,night,,,,
1009,296,1,,,,night,,,,
1009,253,5,,,,night,,,,
1009,752,2,,,,night,,,,
1009,263,3,,,,morning,,,,
1009,271,2,,,,morning,,,,
1009,717,1,,,,morning,,,,
1009,740,1,,,,morning,,,,
1009,278,1,,,,morning,,,,
1009,733,3,,,,morning,,,,
1009,748,1,,,,morning,,,,
1009,293,2,,,,day time,,,,
1009,691,1,,,,day time,,,,
1009,713,1,,,,day time,,,,
1009,296,1,,,,day time,,,,
1009,731,1,,,,day time,,,,
1009,739,1,,,,day time,,,,
1009,272,2,,,,afternoon,,,,
1009,268,2,,,,afternoon,,,,
1009,691,1,,,,afternoon,,,,
1009,754,2,,,,afternoon,,,,
1009,690,2,,,,afternoon,,,,
1009,748,1,,,,afternoon,,,,
1009,289,4,,,sad,,,,,
1009,276,5,,,sad,,,,,
1009,277,3,,,sad,,,,,
1009,717,1,,,sad,,,,,
1009,676,1,,,sad,,,,,
1009,739,1,,,sad,,,,,
1009,291,3,,,lazy,,,,,
1009,254,5,,,lazy,,,,,
1009,281,1,,,lazy,,,,,
1009,713,1,,,lazy,,,,,
1009,697,2,,,lazy,,,,,
1009,716,1,,,lazy,,,,,
1009,283,3,,,happy,,,,,
1009,254,5,,,happy,,,,,
1009,728,1,,,happy,,,,,
1009,678,3,,,happy,,,,,
1009,751,2,,,happy,,,,,
1009,701,1,,,happy,,,,,
1009,293,3,,,active,,,,,
1009,686,1,,,active,,,,,
1009,748,1,,,active,,,,,
1009,731,1,,,active,,,,,
1009,294,1,,urban,,,,,,
1009,272,2,,urban,,,,,,
1009,259,2,,urban,,,,,,
1009,267,3,,urban,,,,,,
1009,266,0,,urban,,,,,,
1009,250,3,,urban,,,,,,
1009,717,1,,urban,,,,,,
1009,743,1,,urban,,,,,,
1009,714,1,,urban,,,,,,
1009,762,1,,urban,,,,,,
1009,733,3,,urban,,,,,,
1009,251,4,,urban,,,,,,
1009,686,1,,urban,,,,,,
1009,293,1,,mountains,,,,,,
1009,266,2,,mountains,,,,,,
1009,749,3,,mountains,,,,,,
1009,762,1,,mountains,,,,,,
1009,706,3,,mountains,,,,,,
1009,716,1,,mountains,,,,,,
1009,692,1,,mountains,,,,,,
1009,284,1,,country side,,,,,,
1009,291,4,,country side,,,,,,
1009,250,4,,country side,,,,,,
1009,728,1,,country side,,,,,,
1009,678,2,,country side,,,,,,
1009,731,1,,country side,,,,,,
1009,759,1,,country side,,,,,,
1009,278,1,,country side,,,,,,
1009,689,1,,country side,,,,,,
1009,285,1,,country side,,,,,,
1009,267,4,,coast line,,,,,,
1009,282,2,,coast line,,,,,,
1009,289,4,,coast line,,,,,,
1009,259,3,,coast line,,,,,,
1009,276,4,,coast line,,,,,,
1009,288,3,,coast line,,,,,,
1009,274,5,,coast line,,,,,,
1009,262,5,,coast line,,,,,,
1009,281,1,,coast line,,,,,,
1009,725,1,,coast line,,,,,,
1009,733,3,,coast line,,,,,,
1009,741,2,,coast line,,,,,,
1009,707,1,,coast line,,,,,,
1009,285,2,,coast line,,,,,,
1009,284,3,sport driving,,,,,,,
1009,289,3,sport driving,,,,,,,
1009,267,4,sport driving,,,,,,,
1009,269,2,sport driving,,,,,,,
1009,697,3,sport driving,,,,,,,
1009,759,1,sport driving,,,,,,,
1009,680,3,sport driving,,,,,,,
1009,689,2,sport driving,,,,,,,
1009,732,1,sport driving,,,,,,,
1009,291,3,relaxed driving,,,,,,,
1009,291,3,relaxed driving,,,,,,,
1009,294,2,relaxed driving,,,,,,,
1009,259,3,relaxed driving,,,,,,,
1009,268,3,relaxed driving,,,,,,,
1009,277,3,relaxed driving,,,,,,,
1009,728,1,relaxed driving,,,,,,,
1009,749,4,relaxed driving,,,,,,,
1009,691,1,relaxed driving,,,,,,,
1009,686,1,relaxed driving,,,,,,,
1009,701,1,relaxed driving,,,,,,,
1009,680,2,relaxed driving,,,,,,,
1009,754,3,relaxed driving,,,,,,,
1009,725,1,relaxed driving,,,,,,,
1009,679,2,relaxed driving,,,,,,,
1009,752,2,relaxed driving,,,,,,,
1009,732,1,relaxed driving,,,,,,,
1009,292,2,,,,,,,,
1009,267,3,,,,,,,,
1009,282,1,,,,,,,,
1009,284,2,,,,,,,,
1009,291,3,,,,,,,,
1009,289,3,,,,,,,,
1009,291,3,,,,,,,,
1009,286,2,,,,,,,,
1009,294,2,,,,,,,,
1009,272,2,,,,,,,,
1009,274,4,,,,,,,,
1009,293,2,,,,,,,,
1009,259,2,,,,,,,,
1009,293,2,,,,,,,,
1009,276,4,,,,,,,,
1009,267,3,,,,,,,,
1009,288,2,,,,,,,,
1009,263,3,,,,,,,,
1009,266,2,,,,,,,,
1009,283,2,,,,,,,,
1009,268,2,,,,,,,,
1009,254,5,,,,,,,,
1009,274,4,,,,,,,,
1009,277,4,,,,,,,,
1009,271,2,,,,,,,,
1009,262,4,,,,,,,,
1009,281,1,,,,,,,,
1009,250,4,,,,,,,,
1009,728,1,,,,,,,,
1009,749,3,,,,,,,,
1009,269,2,,,,,,,,
1009,270,1,,,,,,,,
1009,249,4,,,,,,,,
1009,717,1,,,,,,,,
1009,691,1,,,,,,,,
1009,678,2,,,,,,,,
1009,724,2,,,,,,,,
1009,731,1,,,,,,,,
1009,706,3,,,,,,,,
1009,748,1,,,,,,,,
1009,740,1,,,,,,,,
1009,754,2,,,,,,,,
1009,679,2,,,,,,,,
1009,701,1,,,,,,,,
1009,680,2,,,,,,,,
1009,251,4,,,,,,,,
1009,686,1,,,,,,,,
1009,690,2,,,,,,,,
1009,676,1,,,,,,,,
1009,743,2,,,,,,,,
1009,715,1,,,,,,,,
1009,273,5,,,,,,,,
1009,713,1,,,,,,,,
1009,759,1,,,,,,,,
1009,725,2,,,,,,,,
1009,762,1,,,,,,,,
1009,278,1,,,,,,,,
1009,296,2,,,,,,,,
1009,684,2,,,,,,,,
1009,253,5,,,,,,,,
1009,733,3,,,,,,,,
1009,751,2,,,,,,,,
1009,714,1,,,,,,,,
1009,255,4,,,,,,,,
1009,697,2,,,,,,,,
1009,741,2,,,,,,,,
1009,752,1,,,,,,,,
1009,716,1,,,,,,,,
1009,689,2,,,,,,,,
1009,707,1,,,,,,,,
1009,692,2,,,,,,,,
1009,739,1,,,,,,,,
1009,285,2,,,,,,,,
1009,732,1,,,,,,,,
1010,734,2,,,,,,,,sunny
1010,286,1,,,,,,,,snowing
1010,740,1,,,,,,,,snowing
1010,249,2,,,,,,,,snowing
1010,731,1,,,,,,,,rainy
1010,249,3,,,,,,,,rainy
1010,730,2,,,,,,,traffic jam,
1010,729,3,,,,,,,lots of cars,
1010,257,3,,,,,,,lots of cars,
1010,730,2,,,,,,,lots of cars,
1010,730,2,,,,,,awake,,
1010,713,3,,,,,serpentine,,,
1010,729,4,,,,,serpentine,,,
1010,257,3,,,,,highway,,,
1010,734,2,,,,morning,,,,
1010,731,1,,,,morning,,,,
1010,734,2,,,,afternoon,,,,
1010,257,4,,,lazy,,,,,
1010,740,3,,,active,,,,,
1010,249,2,,,active,,,,,
1010,713,1,,urban,,,,,,
1010,286,3,,country side,,,,,,
1010,755,3,,country side,,,,,,
1010,731,1,,coast line,,,,,,
1010,755,1,,coast line,,,,,,
1010,286,2,sport driving,,,,,,,
1010,713,4,sport driving,,,,,,,
1010,755,2,sport driving,,,,,,,
1010,740,2,sport driving,,,,,,,
1010,729,3,relaxed driving,,,,,,,
1010,729,2,,,,,,,,
1010,286,2,,,,,,,,
1010,713,2,,,,,,,,
1010,257,0,,,,,,,,
1010,740,1,,,,,,,,
1010,249,3,,,,,,,,
1010,730,3,,,,,,,,
1010,755,1,,,,,,,,
1010,734,1,,,,,,,,
1010,731,1,,,,,,,,
1011,694,2,,,,,,,,rainy
1011,686,4,,,,,,,lots of cars,
1011,694,4,,,,,,,lots of cars,
1011,263,3,,,,,,sleepy,,
1011,248,4,,,,,,awake,,
1011,252,1,,,,,serpentine,,,
1011,686,4,,,,night,,,,
1011,263,3,,,,afternoon,,,,
1011,248,4,,,happy,,,,,
1011,252,3,,,active,,,,,
1011,248,3,,mountains,,,,,,
1011,686,3,,mountains,,,,,,
1011,252,4,,country side,,,,,,
1011,694,2,relaxed driving,,,,,,,
1011,263,4,relaxed driving,,,,,,,
1011,252,4,,,,,,,,
1011,686,2,,,,,,,,
1011,694,2,,,,,,,,
1011,263,3,,,,,,,,
1011,248,4,,,,,,,,
1012,677,5,,,,,,,,sunny
1012,750,5,,,,,,,,sunny
1012,733,1,,,,,,,,sunny
1012,679,1,,,,,,,,sunny
1012,254,3,,,,,,,,sunny
1012,758,1,,,,,,,,sunny
1012,762,1,,,,,,,,snowing
1012,249,1,,,,,,,,snowing
1012,295,3,,,,,,,,snowing
1012,271,1,,,,,,,,snowing
1012,698,1,,,,,,,,snowing
1012,263,2,,,,,,,,snowing
1012,743,1,,,,,,,,snowing
1012,253,3,,,,,,,,rainy
1012,292,4,,,,,,,,rainy
1012,277,3,,,,,,,,rainy
1012,274,3,,,,,,,,rainy
1012,709,1,,,,,,,,rainy
1012,263,3,,,,,,,,rainy
1012,746,5,,,,,,,,cloudy
1012,706,3,,,,,,,,cloudy
1012,286,4,,,,,,,,cloudy
1012,747,1,,,,,,,,cloudy
1012,293,1,,,,,,,,cloudy
1012,280,1,,,,,,,,cloudy
1012,690,1,,,,,,,,cloudy
1012,283,3,,,,,,,,cloudy
1012,716,1,,,,,,,,cloudy
1012,733,1,,,,,,,,cloudy
1012,293,1,,,,,,,traffic jam,
1012,744,1,,,,,,,traffic jam,
1012,754,1,,,,,,,traffic jam,
1012,266,1,,,,,,,traffic jam,
1012,707,3,,,,,,,traffic jam,
1012,693,1,,,,,,,traffic jam,
1012,295,3,,,,,,,traffic jam,
1012,708,2,,,,,,,lots of cars,
1012,674,1,,,,,,,lots of cars,
1012,756,2,,,,,,,lots of cars,
1012,718,1,,,,,,,lots of cars,
1012,273,3,,,,,,,lots of cars,
1012,267,1,,,,,,,lots of cars,
1012,707,3,,,,,,,lots of cars,
1012,701,1,,,,,,,lots of cars,
1012,253,2,,,,,,,free road,
1012,762,1,,,,,,,free road,
1012,286,5,,,,,,,free road,
1012,720,4,,,,,,,free road,
1012,721,1,,,,,,,free road,
1012,254,4,,,,,,,free road,
1012,282,1,,,,,,,free road,
1012,280,1,,,,,,,free road,
1012,698,1,,,,,,,free road,
1012,729,1,,,,,,sleepy,,
1012,674,1,,,,,,sleepy,,
1012,719,3,,,,,,sleepy,,
1012,251,1,,,,,,sleepy,,
1012,265,3,,,,,,sleepy,,
1012,282,1,,,,,,sleepy,,
1012,280,1,,,,,,sleepy,,
1012,762,1,,,,,,awake,,
1012,249,1,,,,,,awake,,
1012,746,5,,,,,,awake,,
1012,251,1,,,,,,awake,,
1012,271,2,,,,,,awake,,
1012,719,3,,,,,serpentine,,,
1012,677,5,,,,,serpentine,,,
1012,272,3,,,,,serpentine,,,
1012,290,4,,,,,serpentine,,,
1012,273,3,,,,,serpentine,,,
1012,271,2,,,,,serpentine,,,
1012,759,1,,,,,serpentine,,,
1012,713,1,,,,,serpentine,,,
1012,731,1,,,,,highway,,,
1012,757,1,,,,,highway,,,
1012,255,3,,,,,highway,,,
1012,258,4,,,,,highway,,,
1012,722,1,,,,,highway,,,
1012,272,3,,,,,highway,,,
1012,283,4,,,,,highway,,,
1012,713,1,,,,,highway,,,
1012,752,3,,,,,highway,,,
1012,759,1,,,,,highway,,,
1012,255,3,,,,,city,,,
1012,256,1,,,,,city,,,
1012,719,3,,,,,city,,,
1012,740,1,,,,,city,,,
1012,274,3,,,,,city,,,
1012,686,1,,,,,city,,,
1012,759,1,,,,,city,,,
1012,263,3,,,,,city,,,
1012,283,2,,,,,city,,,
1012,275,1,,,,,city,,,
1012,720,5,,,,night,,,,
1012,746,5,,,,night,,,,
1012,682,1,,,,night,,,,
1012,760,3,,,,night,,,,
1012,721,1,,,,night,,,,
1012,708,3,,,,morning,,,,
1012,295,3,,,,morning,,,,
1012,279,1,,,,morning,,,,
1012,284,1,,,,morning,,,,
1012,736,2,,,,morning,,,,
1012,682,1,,,,day time,,,,
1012,760,2,,,,day time,,,,
1012,258,3,,,,day time,,,,
1012,277,2,,,,day time,,,,
1012,722,1,,,,day time,,,,
1012,756,1,,,,day time,,,,
1012,265,2,,,,day time,,,,
1012,266,1,,,,day time,,,,
1012,279,1,,,,day time,,,,
1012,725,2,,,,day time,,,,
1012,686,1,,,,day time,,,,
1012,720,3,,,,afternoon,,,,
1012,747,1,,,,afternoon,,,,
1012,728,1,,,,afternoon,,,,
1012,691,1,,,,afternoon,,,,
1012,290,4,,,,afternoon,,,,
1012,750,5,,,sad,,,,,
1012,718,1,,,sad,,,,,
1012,686,1,,,sad,,,,,
1012,254,2,,,sad,,,,,
1012,707,2,,,sad,,,,,
1012,716,1,,,sad,,,,,
1012,736,3,,,sad,,,,,
1012,267,3,,,sad,,,,,
1012,747,1,,,lazy,,,,,
1012,731,1,,,lazy,,,,,
1012,760,2,,,lazy,,,,,
1012,679,1,,,lazy,,,,,
1012,741,1,,,lazy,,,,,
1012,754,1,,,lazy,,,,,
1012,752,3,,,lazy,,,,,
1012,693,1,,,lazy,,,,,
1012,255,2,,,happy,,,,,
1012,253,3,,,happy,,,,,
1012,744,1,,,happy,,,,,
1012,722,1,,,happy,,,,,
1012,713,1,,,happy,,,,,
1012,290,5,,,happy,,,,,
1012,706,3,,,active,,,,,
1012,677,4,,,active,,,,,
1012,709,1,,,active,,,,,
1012,275,1,,,active,,,,,
1012,758,1,,,active,,,,,
1012,676,1,,,active,,,,,
1012,249,1,,urban,,,,,,
1012,744,1,,urban,,,,,,
1012,756,2,,urban,,,,,,
1012,267,1,,urban,,,,,,
1012,691,1,,urban,,,,,,
1012,690,1,,urban,,,,,,
1012,725,3,,urban,,,,,,
1012,709,1,,urban,,,,,,
1012,682,1,,mountains,,,,,,
1012,256,2,,mountains,,,,,,
1012,293,1,,mountains,,,,,,
1012,292,3,,mountains,,,,,,
1012,750,5,,mountains,,,,,,
1012,718,1,,mountains,,,,,,
1012,251,1,,mountains,,,,,,
1012,279,1,,mountains,,,,,,
1012,736,3,,mountains,,,,,,
1012,676,1,,mountains,,,,,,
1012,273,4,,mountains,,,,,,
1012,693,1,,mountains,,,,,,
1012,743,1,,mountains,,,,,,
1012,691,1,,mountains,,,,,,
1012,706,2,,country side,,,,,,
1012,757,1,,country side,,,,,,
1012,729,1,,country side,,,,,,
1012,731,1,,country side,,,,,,
1012,256,1,,country side,,,,,,
1012,292,3,,country side,,,,,,
1012,272,2,,country side,,,,,,
1012,690,1,,country side,,,,,,
1012,282,1,,country side,,,,,,
1012,741,1,,country side,,,,,,
1012,284,1,,country side,,,,,,
1012,284,1,,coast line,,,,,,
1012,728,1,,coast line,,,,,,
1012,266,1,,coast line,,,,,,
1012,733,0,,coast line,,,,,,
1012,701,1,,coast line,,,,,,
1012,741,1,,coast line,,,,,,
1012,754,1,,coast line,,,,,,
1012,286,4,sport driving,,,,,,,
1012,708,3,sport driving,,,,,,,
1012,258,3,sport driving,,,,,,,
1012,277,2,sport driving,,,,,,,
1012,701,1,sport driving,,,,,,,
1012,676,1,sport driving,,,,,,,
1012,716,1,sport driving,,,,,,,
1012,275,1,sport driving,,,,,,,
1012,265,1,sport driving,,,,,,,
1012,740,1,sport driving,,,,,,,
1012,274,2,sport driving,,,,,,,
1012,674,1,relaxed driving,,,,,,,
1012,729,1,relaxed driving,,,,,,,
1012,757,1,relaxed driving,,,,,,,
1012,721,1,relaxed driving,,,,,,,
1012,728,1,relaxed driving,,,,,,,
1012,758,1,relaxed driving,,,,,,,
1012,752,3,relaxed driving,,,,,,,
1012,698,1,relaxed driving,,,,,,,
1012,743,1,relaxed driving,,,,,,,
1012,679,1,relaxed driving,,,,,,,
1012,740,1,relaxed driving,,,,,,,
1012,725,2,relaxed driving,,,,,,,
1012,708,3,,,,,,,,
1012,249,1,,,,,,,,
1012,747,1,,,,,,,,
1012,682,1,,,,,,,,
1012,720,4,,,,,,,,
1012,731,1,,,,,,,,
1012,253,2,,,,,,,,
1012,674,1,,,,,,,,
1012,746,5,,,,,,,,
1012,729,1,,,,,,,,
1012,706,2,,,,,,,,
1012,757,1,,,,,,,,
1012,762,1,,,,,,,,
1012,286,4,,,,,,,,
1012,255,2,,,,,,,,
1012,256,1,,,,,,,,
1012,293,1,,,,,,,,
1012,760,2,,,,,,,,
1012,258,3,,,,,,,,
1012,719,3,,,,,,,,
1012,292,3,,,,,,,,
1012,744,1,,,,,,,,
1012,677,4,,,,,,,,
1012,277,3,,,,,,,,
1012,750,5,,,,,,,,
1012,722,1,,,,,,,,
1012,721,1,,,,,,,,
1012,756,1,,,,,,,,
1012,272,2,,,,,,,,
1012,718,1,,,,,,,,
1012,271,0,,,,,,,,
1012,707,2,,,,,,,,
1012,709,1,,,,,,,,
1012,716,1,,,,,,,,
1012,698,1,,,,,,,,
1012,759,1,,,,,,,,
1012,679,1,,,,,,,,
1012,741,1,,,,,,,,
1012,691,1,,,,,,,,
1012,752,2,,,,,,,,
1012,693,1,,,,,,,,
1012,263,2,,,,,,,,
1012,713,1,,,,,,,,
1012,275,1,,,,,,,,
1012,743,1,,,,,,,,
1012,725,2,,,,,,,,
1012,733,1,,,,,,,,
1012,284,1,,,,,,,,
1012,740,1,,,,,,,,
1012,701,1,,,,,,,,
1012,736,2,,,,,,,,
1012,290,4,,,,,,,,
1012,754,1,,,,,,,,
1012,758,1,,,,,,,,
1012,274,3,,,,,,,,
1012,295,2,,,,,,,,
1012,267,2,,,,,,,,
1012,686,1,,,,,,,,
1012,282,1,,,,,,,,
1012,283,3,,,,,,,,
1012,280,1,,,,,,,,
1012,676,1,,,,,,,,
1012,251,1,,,,,,,,
1012,690,1,,,,,,,,
1012,273,3,,,,,,,,
1012,279,1,,,,,,,,
1012,254,3,,,,,,,,
1012,728,1,,,,,,,,
1012,265,2,,,,,,,,
1012,266,2,,,,,,,,
1013,755,0,,,,,,,lots of cars,
1013,761,1,,,,,highway,,,
1013,755,0,,,,,city,,,
1013,761,3,,,,,city,,,
1013,761,3,,,,day time,,,,
1013,755,0,,,,afternoon,,,,
1013,755,0,,,,,,,,
1013,761,4,,,,,,,,
1014,731,4,,,,,,,,sunny
1014,277,3,,,,,,,,sunny
1014,752,5,,,,,,,,sunny
1014,689,4,,,,,,,,snowing
1014,294,4,,,,,,,,snowing
1014,735,4,,,,,,,,rainy
1014,689,5,,,,,,,,cloudy
1014,277,1,,,,,,,traffic jam,
1014,728,1,,,,,,,traffic jam,
1014,757,5,,,,,,,lots of cars,
1014,735,3,,,,,,,lots of cars,
1014,742,4,,,,,,,lots of cars,
1014,268,2,,,,,,,lots of cars,
1014,277,1,,,,,,sleepy,,
1014,275,3,,,,,serpentine,,,
1014,268,2,,,,,serpentine,,,
1014,728,1,,,,,serpentine,,,
1014,279,1,,,,,highway,,,
1014,268,4,,,,,highway,,,
1014,294,5,,,,,highway,,,
1014,757,5,,,,,highway,,,
1014,690,5,,,,,city,,,
1014,279,1,,,,night,,,,
1014,735,4,,,,night,,,,
1014,679,5,,,,morning,,,,
1014,728,1,,,,day time,,,,
1014,275,1,,,sad,,,,,
1014,690,2,,,sad,,,,,
1014,285,4,,,lazy,,,,,
1014,731,1,,,lazy,,,,,
1014,690,3,,,lazy,,,,,
1014,679,3,,,lazy,,,,,
1014,689,5,,,happy,,,,,
1014,731,3,,,active,,,,,
1014,294,4,,urban,,,,,,
1014,752,3,,urban,,,,,,
1014,285,1,,mountains,,,,,,
1014,275,4,,coast line,,,,,,
1014,279,1,,coast line,,,,,,
1014,742,4,,coast line,,,,,,
1014,679,3,sport driving,,,,,,,
1014,742,5,sport driving,,,,,,,
1014,752,5,relaxed driving,,,,,,,
1014,757,5,relaxed driving,,,,,,,
1014,285,5,relaxed driving,,,,,,,
1014,275,3,,,,,,,,
1014,735,4,,,,,,,,
1014,690,5,,,,,,,,
1014,742,5,,,,,,,,
1014,728,1,,,,,,,,
1014,757,3,,,,,,,,
1014,285,5,,,,,,,,
1014,294,5,,,,,,,,
1014,752,5,,,,,,,,
1014,268,3,,,,,,,,
1014,679,5,,,,,,,,
1014,279,1,,,,,,,,
1014,731,2,,,,,,,,
1014,689,5,,,,,,,,
1014,277,2,,,,,,,,
1015,706,1,,,,,,,,sunny
1015,733,4,,,,,,,,cloudy
1015,733,3,,,,,,,traffic jam,
1015,259,1,,,,,,,traffic jam,
1015,259,4,,,,,,,free road,
1015,683,1,,,lazy,,,,,
1015,683,4,,,active,,,,,
1015,675,2,,,active,,,,,
1015,733,3,,mountains,,,,,,
1015,683,3,,country side,,,,,,
1015,675,3,,country side,,,,,,
1015,706,1,sport driving,,,,,,,
1015,675,2,sport driving,,,,,,,
1015,259,1,relaxed driving,,,,,,,
1015,706,1,relaxed driving,,,,,,,
1015,259,2,,,,,,,,
1015,675,3,,,,,,,,
1015,683,4,,,,,,,,
1015,733,4,,,,,,,,
1015,706,1,,,,,,,,
1016,256,3,,,,,,,,cloudy
1016,262,1,,,,,,,traffic jam,
1016,250,4,,,,,,,free road,
1016,744,2,,,,,,,free road,
1016,279,1,,,,,,sleepy,,
1016,744,3,,,,,serpentine,,,
1016,279,1,,,,,highway,,,
1016,256,1,,,,,highway,,,
1016,279,1,,,,,city,,,
1016,262,3,,,,night,,,,
1016,250,5,,,lazy,,,,,
1016,262,3,,,happy,,,,,
1016,256,1,,,active,,,,,
1016,250,4,,urban,,,,,,
1016,744,3,,country side,,,,,,
1016,279,1,,,,,,,,
1016,250,4,,,,,,,,
1016,256,2,,,,,,,,
1016,744,1,,,,,,,,
1016,262,3,,,,,,,,
1017,700,4,,,,,serpentine,,,
1017,700,4,,,,day time,,,,
1017,700,3,sport driving,,,,,,,
1017,700,5,,,,,,,,
1018,728,1,,,,,,,,sunny
1018,704,2,,,,,,,,rainy
1018,687,2,,,,,,,,cloudy
1018,255,1,,,,,,,lots of cars,
1018,711,2,,,,,,,free road,
1018,728,1,,,,,,,free road,
1018,733,1,,,,,,,free road,
1018,711,2,,,,,,sleepy,,
1018,732,2,,,,,,awake,,
1018,684,3,,,,,serpentine,,,
1018,288,3,,,,,highway,,,
1018,721,1,,,,,city,,,
1018,686,4,,,,,city,,,
1018,733,1,,,,,city,,,
1018,687,4,,,,night,,,,
1018,728,1,,,,night,,,,
1018,700,1,,,,morning,,,,
1018,709,4,,,,morning,,,,
1018,686,2,,,,morning,,,,
1018,684,1,,,,morning,,,,
1018,721,1,,,,day time,,,,
1018,698,1,,,,afternoon,,,,
1018,705,3,,,,afternoon,,,,
1018,709,1,,,sad,,,,,
1018,705,2,,,sad,,,,,
1018,255,1,,,sad,,,,,
1018,732,2,,,sad,,,,,
1018,700,1,,,lazy,,,,,
1018,255,1,,,lazy,,,,,
1018,698,1,,,happy,,,,,
1018,721,1,,,happy,,,,,
